,Close
103,0.16623600256906396
104,0.22006901476940477
105,0.19677415635616125
106,0.10155161153148902
107,0.11745905469569683
108,0.09921856508148368
109,0.20710161705891011
110,0.15985573091835897
111,0.28151325190729937
112,0.2366343227756199
113,0.2509937489275786
114,0.23291602999592392
115,0.20500594452096926
116,0.13446689549511792
117,0.13211180718184945
118,0.11393235657359575
119,0.07464188754309184
120,0.07469105785344807
121,0.15258869815329879
122,0.12367825119178659
123,0.11690292153028857
124,0.11981075195307865
125,0.2536235127676645
126,0.19272693115546158
127,0.2592458834277064
128,0.3155340200899715
129,0.33112948611260884
130,0.2433282670958387
131,0.16544079996364786
132,0.36246114697717885
133,0.6277739684916651
134,0.3638260469715497
135,0.24428624038381325
136,0.2092396777954339
137,0.12495837478899154
138,0.25706373896465634
139,0.23986769456352702
140,0.2068710252586189
141,0.3792621333675152
142,0.2956403907310235
143,0.23887581071668607
144,0.2348065436527233
145,0.12660134136606654
146,0.09598180223768997
147,0.17375906005356512
148,0.11612976078813565
149,0.10944429410763347
150,0.050656949256917924
151,0.06836673862487258
152,0.11760656562676548
153,0.09430831615763526
154,0.11301846701214745
155,0.3368891945360595
156,0.3130822866839339
157,0.18002234027618114
158,0.3099794705476623
159,0.24609536869933335
160,0.1737098897432089
161,0.3162444462982216
162,0.3311277905846655
163,0.3069495621129533
164,0.1474902456277421
165,0.2081986236382367
166,0.3684870532877304
167,0.3072479750309773
168,0.3681798236244012
169,0.27142180869426036
170,0.2929041477360972
171,0.2638088882287633
172,0.34087334609726766
173,0.3583162593669441
174,0.23623858655364954
175,0.25477002876293603
176,0.17266205347423846
177,0.24829311201946191
178,0.296709251546491
179,0.21186876342434247
180,0.22712817580861422
181,0.25977590546278756
182,0.3380075647674719
183,0.23662855798061266
184,0.28916754325461336
185,0.2942097042524519
186,0.19467339723439048
187,0.13536755993860833
188,0.13706207056516018
189,0.1300300379730438
190,0.13883287994916127
191,0.20898873965982284
192,0.11842313188426733
193,0.13342346759880008
194,0.1130140586394948
195,0.10383582677672677
196,0.06485428293749539
197,0.09830840568151068
198,0.08363395043768358
199,0.1291283562127874
200,0.08773271968786009
201,0.07791052631221994
202,0.08981957548049567
203,0.07411390014154268
204,0.07653579225577785
205,0.10238479396283538
206,0.08110184900713274
207,0.06252632307132001
208,0.04369680704959826
209,0.05307273747055716
210,0.043591006105935234
211,0.11092381179097259
212,0.06517778966908042
213,0.08325415217838039
214,0.0757646661471569
215,0.06312077516824724
216,0.040371876752752014
217,0.08488626737661813
218,0.0694610323594899
219,0.025626548440894237
220,0.034095371412178097
221,0.0338105227177007
222,0.05777681019649812
223,0.17425856258566658
224,0.231417183294031
225,0.1786228515117666
226,0.07837170991280239
227,0.13720110385651224
228,0.14869067941161113
229,0.13269066042169814
230,0.09413740694094884
231,0.18041265080873292
232,0.10275882742713129
233,0.1287756864005773
234,0.11106182776555869
235,0.0664670691171793
236,0.15771495733712587
237,0.18469182423207842
238,0.20851806110275783
239,0.194248497931795
240,0.12436494000883032
241,0.14323820065148968
242,0.11960559307193717
243,0.1095148280700755
244,0.15758067152401511
245,0.7200079757634454
246,0.1636004739339707
247,0.1421374639106877
248,0.07925711460480296
249,0.044304145158894706
250,0.07622415421979603
251,0.044457420884970636
252,0.11205879819622956
253,0.1351312033433098
254,0.13170047210280056
255,0.07611089295318241
256,0.11834581581005203
257,0.14140126567769912
258,0.22128301277682033
259,0.16786065744435108
260,0.12367214729119065
261,0.07973016690098864
262,0.07279138834575477
263,0.0982626264270411
264,0.052786532353725116
265,0.05380011895824051
266,0.036353814632677436
267,0.03481224062661287
268,0.10638691812024277
269,0.045206166024739786
270,0.059456739282737425
271,0.05621488985511375
272,0.08542137599552924
273,0.05286927411735902
274,0.049324942504647445
275,0.028969451333939654
276,0.020387367096042164
277,0.029725995902248073
278,0.03513506914702058
279,0.01816622549029582
280,0.08957643677342389
281,0.04008974090298392
282,0.0473652513077607
283,0.03391632366136374
284,0.05492120203436225
285,0.02765914733934364
286,0.031054272493043253
287,0.0931492532555832
288,0.19263333801299048
289,0.09144456946137147
290,0.09909784349191945
291,0.10610139121458805
292,0.0587859884283609
293,0.04724283419025316
294,0.06920263390092826
295,0.1903023261965171
296,0.26991414524706214
297,0.14237822887863888
298,0.19574090162750335
299,0.17228293342611262
300,0.08970461868593872
301,0.08065016036303288
302,0.06624427674542734
303,0.07594303568679395
304,0.1036710214606363
305,0.07943277129973068
306,0.11222156887878808
307,0.10075369608136363
308,0.07016535466714413
309,0.08136702957746765
310,0.09977944572513321
311,0.08156235439653786
312,0.06387528510302368
313,0.10048308982161012
314,0.0798142650869772
315,0.08646446478625835
316,0.10865689093075669
317,0.06263687149322433
318,0.05598226342129055
319,0.04789425602607586
320,0.039460021824835684
321,0.06556640467368886
322,0.11818575797220283
323,0.13298636049501278
324,0.061202793958766114
325,0.06164566585756073
326,0.10134373980563825
327,0.08751772674464739
328,0.07261912270671368
329,0.0874543139995673
330,0.06296987318129195
331,0.07201890581477917
332,0.06658812981233218
333,0.04228782332870115
334,0.06458198114979855
335,0.10498064724405497
336,0.05847028112531512
337,0.06761324600686214
338,0.04103618460094394
339,0.060984749065255445
340,0.04635098649206798
341,0.07321900049305953
342,0.12446294152395408
343,0.0814633355646481
344,0.11659908292284603
345,0.07992820456476815
346,0.0766032742679219
347,0.09166024061576149
348,0.10097818398105891
349,0.07128169026502458
350,0.05503683704009653
351,0.08395406611338199
352,0.06173518973296792
353,0.06388308453156293
354,0.056189796041552637
355,0.04386805537187337
356,0.02809252428165568
357,0.04578671479253181
358,0.06887675343022258
359,0.04827608891891104
360,0.04321256426898669
361,0.05511415311431182
362,0.02300492313493622
363,0.04787831806340867
364,0.02171869563713532
365,0.03602454310608512
366,0.02700467355322296
367,0.04185749833668709
368,0.043747333782309133
369,0.05005300220350811
370,0.05090687007576297
371,0.031734518303902365
372,0.07222474290709796
373,0.12269450587907359
374,0.07696374350867127
375,0.040108052604771766
376,0.025706577359818836
377,0.030941011226429616
378,0.029956248596950633
379,0.058508939162422766
380,0.045724658469806376
381,0.030490339899095747
382,0.04399115070055824
383,0.02828106698895262
384,0.05468552365024107
385,0.0378628345022303
386,0.04015213633129802
387,0.03529750072399043
388,0.022280593597550843
389,0.0389852740007067
390,0.019283239299353598
391,0.014082037780431843
392,0.01798989058419076
393,0.016291649796163633
394,0.05268344425477138
395,0.07803735180238011
396,0.021044892832460818
397,0.06983540492937448
398,0.06733212747386004
399,0.08075867415140522
400,0.040081263263267344
401,0.02442238449554992
402,0.010576703310416581
403,0.019744083794347382
404,0.016666022366048208
405,0.012315297663494672
406,0.0
407,0.02597040150779909
408,0.023503069244682998
409,0.043665948441029875
410,0.047205871681088835
411,0.0357715703369421
412,0.015303496110798002
413,0.017095330041296278
414,0.03548502611452138
415,0.011131140947881507
416,0.009647553997478409
417,0.011576047480208101
418,0.013676806601978883
419,0.029853499603585562
420,0.037487444615579735
421,0.011542136921341747
422,0.010094156057748327
423,0.01846599483067441
424,0.0347216994344397
425,0.03049373095498238
426,0.014503885132729322
427,0.018256088471291662
428,0.04459882791544334
429,0.029584588871775355
430,0.018844436667622942
431,0.013980645209421438
432,0.06240763611528777
433,0.05072036200199802
434,0.022143934045319426
435,0.018059746335455457
436,0.007280257883018067
437,0.039242655142502345
438,0.0619549301544219
439,0.052835363558492665
440,0.03778416200566036
441,0.02765541717786834
442,0.024520046905085024
443,0.07013619158651906
444,0.029271594413438892
445,0.01638626025540077
446,0.031859648266119214
447,0.023527145741478107
448,0.014919628584430848
449,0.04143666830115561
450,0.014647665902322672
451,0.008296557332242771
452,0.030939993909663635
453,0.048853585736405095
454,0.025705899148641513
455,0.014349252984298733
456,0.07352114357255876
457,0.044355689208371574
458,0.17990060136985092
459,0.1784183708418025
460,0.0974111322939069
461,0.059047099731631844
462,0.06822058411615858
463,0.156829891750714
464,0.11169188594929556
465,0.08419279644780114
466,0.05288962045267884
467,0.04011008723830374
468,0.0801818555450885
469,0.1671966887017478
470,0.11191196547633823
471,0.04271373994806259
472,0.05348542897196072
473,0.08469162076872525
474,0.05677237944287665
475,0.07339872645505122
476,0.03763495554664838
477,0.04015586649277332
478,0.07891631348819607
479,0.08942587389205726
480,0.043268516691116185
481,0.006376202383641005
482,0.032770824982858215
483,0.058636103758171604
484,0.044138661631626885
485,0.04941107532416798
486,0.07112197153276405
487,0.0590735499675476
488,0.030161068372503416
489,0.014134599146674698
490,0.033951929748173404
491,0.034207276256437075
492,0.05560619532346264
493,0.04680165781940186
494,0.05173327039533608
495,0.06032654511765946
496,0.08029511681170212
497,0.030608009538362
498,0.04760601627571183
499,0.07260521937757848
500,0.07156416522038134
501,0.04718552534576902
502,0.034952969445908255
503,0.030239401763484705
504,0.019938391296651606
505,0.012809035400588822
506,0.08424467960286666
507,0.08008148029084408
508,0.05732919081946222
509,0.06887777074698857
510,0.061901351471413055
511,0.07054888308792262
512,0.04144039846263091
513,0.06142016064109947
514,0.0766470188888595
515,0.04919574327536662
516,0.04220915083213121
517,0.05204219558660858
518,0.04644254500100714
519,0.08366209620154266
520,0.1380882040764561
521,0.06464946316194259
522,0.08530268903949699
523,0.13305112966244753
524,0.11912474134721225
525,0.08481505520299878
526,0.04943752556008375
527,0.042265103254260694
528,0.05590019986883396
529,0.04998823303607337
530,0.03571087043657131
531,0.024107355403681467
532,0.025837133011454308
533,0.04151228884742758
534,0.056793403989373784
535,0.04335431040504806
536,0.031519186255101
537,0.02474623033272362
538,0.02913663038915079
539,0.044196648687288356
540,0.06091048494133812
541,0.0744394415066597
542,0.11972733197826739
543,0.05274889163338345
544,0.07867826136495425
545,0.051278529800938236
546,0.051138818298408856
547,0.03642197485599881
548,0.04249874700484989
549,0.04870946586122307
550,0.057644898122508004
551,0.0336643682089867
552,0.033059064733222246
553,0.042541135203432834
554,0.04719264656313095
555,0.04231969925403553
556,0.06174773663974846
557,0.0420277293421962
558,0.08026900568137503
559,0.0594336801027083
560,0.0864342843888673
561,0.1031721971397122
562,0.04467037919465136
563,0.03688315845658126
564,0.08263358895112607
565,0.04997636434047015
566,0.034434137895253
567,0.022144612256496755
568,0.028102019238138258
569,0.05949505821425641
570,0.05727866408675135
571,0.0677607569379308
572,0.05656891608967851
573,0.028950461420974495
574,0.03386003213364558
575,0.0413417187363298
576,0.029071861221716053
577,0.03280337911936991
578,0.025221995473618607
579,0.023111063184187916
580,0.04669416134779551
581,0.08592325226675131
582,0.04554730624693533
583,0.044015227197353346
584,0.12064461259560234
585,0.053753322387004934
586,0.10800139982787
587,0.0663870401982547
588,0.05242538490179842
589,0.03877977601397657
590,0.05905184720987312
591,0.07134476390451601
592,0.049171666778571516
593,0.06941321847148835
594,0.06216924488645728
595,0.07666363506270402
596,0.12536869255127447
597,0.07092834224163715
598,0.0640872260959384
599,0.05746076378786369
600,0.06602385811279601
601,0.06883266970369632
602,0.13063635876557428
603,0.06725786334994273
604,0.06747149987080077
605,0.07091545622926794
606,0.08658654279817724
607,0.06770039614314868
608,0.08196487273028152
609,0.054082933019185916
610,0.07242311967646614
611,0.09381017004788848
612,0.06194645251470532
613,0.049064848518142495
614,0.052910305893587306
615,0.07583486100401027
616,0.07701630487491412
617,0.08292894991885204
618,0.07752733699703011
619,0.10142648156927216
620,0.08815490614574623
621,0.07148345809027941
622,0.10556492617332229
623,0.08105267869677653
624,0.08455123105501852
625,0.07502032938004038
626,0.06756848406915855
627,0.06893948796412534
628,0.060468630359309494
629,0.07369747847866381
630,0.05093196388932407
631,0.06237203002847809
632,0.04798547542942637
633,0.0593760321526355
634,0.08189671250696014
635,0.07894310282970049
636,0.06615848303149545
637,0.07748867895992247
638,0.05556312891370238
639,0.04553204649544547
640,0.06006204275850188
641,0.05820001397115025
642,0.0672134405178278
643,0.12731210667990533
644,0.08372618715780007
645,0.03919111109302548
646,0.04229664007400641
647,0.0663609290679276
648,0.06253242697191595
649,0.07450285425173979
650,0.09906528935540775
651,0.07480194538094105
652,0.057296636682950514
653,0.048440555129412866
654,0.09469082726164778
655,0.07866367982464172
656,0.06425237051761755
657,0.07405726950823587
658,0.046065459586413254
659,0.056806290001743004
660,0.06777296473912268
661,0.06639077035973
662,0.044495400710900954
663,0.020457901058484183
664,0.036163915503025834
665,0.029888088373629246
666,0.039091074944369725
667,0.03148934496329861
668,0.026934252625977165
669,0.03138094421012248
670,0.014087463469850466
671,0.023895640481159185
672,0.025665206478001884
673,0.02812903465003512
674,0.024289342069597583
675,0.029907078286594405
676,0.023315882959740707
677,0.027480325658921723
678,0.02818679563530415
679,0.02178504729731716
680,0.0438890799183705
681,0.04886161123533679
682,0.040007338244938684
683,0.06520548329215461
684,0.03484807278381499
685,0.036443677613673287
686,0.03747557591997651
687,0.04650674899246078
688,0.038823746705306625
689,0.032412955551621936
690,0.03676288900780192
691,0.028556081621358767
692,0.05450421519550229
693,0.04332051288137792
694,0.07795099291246713
695,0.09062789016867338
696,0.06508668330092614
697,0.04509720009558256
698,0.061621137219980734
699,0.04354477471068076
700,0.05381763941365479
701,0.04234174111729866
702,0.07017360623646827
703,0.07315943094465097
704,0.05654811761357381
705,0.052550175758426604
706,0.04201484332982698
707,0.09991893115727017
708,0.05234886007395667
709,0.08030585515534314
710,0.07585351181138676
711,0.0628596638649763
712,0.03643915620582443
713,0.044932168709099635
714,0.036343641465017534
715,0.0376260257661469
716,0.038057255039730745
717,0.03067436119854383
718,0.07824341496509134
719,0.07292431773651088
720,0.11235879360700059
721,0.11039118994637835
722,0.11676671411884205
723,0.09608195142154193
724,0.07101413595556903
725,0.06995974364521779
726,0.04201043495717435
727,0.039487941518302316
728,0.05272764101649387
729,0.07175575987797625
730,0.055444328922473904
731,0.09058064145665293
732,0.024043603553012716
733,0.07178119279712601
734,0.060988479226730744
735,0.0901846791642901
736,0.05724599691504342
737,0.05001140525129871
738,0.0720270443489071
739,0.07092845527683336
740,0.061956286576776556
741,0.07711566281239254
742,0.08530822776411183
743,0.09087204619251114
744,0.16555236570231818
745,0.12578613153091933
746,0.10504665979864815
747,0.12392093775807349
748,0.12432605590133021
749,0.14712830692944184
750,0.1311384611071888
751,0.2042416005241216
752,0.15552275274161215
753,0.2026060942699972
754,0.21665309113960052
755,0.21761705529297476
756,0.14510949832493142
757,0.2283322267187623
758,0.17066867778887784
759,0.14534574188503369
760,0.21647291303682392
761,0.1818535104549644
762,0.15626064650254406
763,0.17453651613317445
764,0.15824825739289744
765,0.17103615521179294
766,0.17755026053482376
767,0.1879532287486484
768,0.15925540099122826
769,0.1237241434814524
770,0.19636180396034636
771,0.14615145676369834
772,0.1846232118679722
773,0.23218932671941794
774,0.3133209039831568
775,0.22773992229056328
776,0.1892341435922269
777,0.20844198841570094
778,0.2125587302620766
779,0.22975556590957952
780,0.17722370185294078
781,0.1770227252740595
782,0.17099037595732336
783,0.2102789233894915
784,0.19820981638336654
785,0.16172363753591412
786,0.21143674290438513
787,0.17136655709034743
788,0.2262791684497969
789,0.20836535055266298
790,0.17024999542207453
791,0.18359933906060066
792,0.13220393086676974
793,0.12753342959410646
794,0.14878427255408228
795,0.13987325589518113
796,0.14406448793586657
797,0.1719252900652688
798,0.14105831689236403
799,0.11156381707197698
800,0.13419990636164347
801,0.13846359396310665
802,0.15895235363015925
803,0.1832154715342335
804,0.156427712522559
805,0.1292174279474097
806,0.13179203061173972
807,0.10369283725350696
808,0.11732522102337094
809,0.11335463368570926
810,0.14015188765386632
811,0.1367438764877975
812,0.12975547548142258
813,0.09823956724701198
814,0.10337046087388414
815,0.07828003836866701
816,0.10654494132456001
817,0.09138940828561552
818,0.15917650242426584
819,0.15841215842741818
820,0.10971422215620967
821,0.11809996425827095
822,0.10676863797788173
823,0.12745034872488387
824,0.09762748165947423
825,0.1366081212171359
826,0.09441965582591315
827,0.0757752914556017
828,0.09863496436339368
829,0.07083373178240002
830,0.10888782183663658
831,0.20523687542684915
832,0.10640816873713237
833,0.12502235271005274
834,0.10466776582091473
835,0.14012102904529794
836,0.1103374982281733
837,0.10525159260939716
838,0.08999093683796698
839,0.11174422124514598
840,0.10210039740914288
841,0.07427169727546745
842,0.08821164981424927
843,0.0936469472245451
844,0.06732737999561876
845,0.10222778807528417
846,0.08419776999643487
847,0.14488320186209663
848,0.08612230724729682
849,0.0778665556208899
850,0.10859494764322745
851,0.09056210368447265
852,0.12052083905574014
853,0.11597365918215417
854,0.14417673188571417
855,0.12230781247280091
856,0.07626360350327722
857,0.1499521522014396
858,0.11237608799202244
859,0.13712288350072716
860,0.13409150560846733
861,0.15228915488331263
862,0.13761051733722535
863,0.1328274330091258
864,0.17668418486137705
865,0.15269687283608246
866,0.1927029676938627
867,0.13670035793725238
868,0.15031702981484157
869,0.15957596880771152
870,0.14781544788727047
871,0.15617157476792176
872,0.1539645625617031
873,0.20617088525322486
874,0.15539411868831243
875,0.16636780160785786
876,0.1702183455671326
877,0.15323774625000086
878,0.1473628549616008
879,0.11516206647328604
880,0.09366751963025736
881,0.10205280959153375
882,0.1154418285839335
883,0.10278324302951507
884,0.09517586128863288
885,0.10175835290537756
886,0.07072680048677477
887,0.07490876364137007
888,0.09413537230741685
889,0.10214911557871421
890,0.11548557320487109
891,0.09385640144314296
892,0.12767732339889598
893,0.16475614578013614
894,0.1488089142268585
895,0.12106826851103937
896,0.0942210529861525
897,0.07511686143761327
898,0.08398006420851287
899,0.09273882245810407
900,0.06237327341563652
901,0.06077246896675205
902,0.08178220785318809
903,0.07705304131368601
904,0.0789446853224476
905,0.09234534694005812
906,0.07600531807991182
907,0.0816051947359057
908,0.09053757504689265
909,0.07851967298465592
910,0.07821300849730785
911,0.06645994789981736
912,0.09391269297086112
913,0.10321989799251753
914,0.12028289996769455
915,0.12015743089988902
916,0.1143872102031898
917,0.08101888117310639
918,0.07954919755183851
919,0.08727492714316427
920,0.08847479575105219
921,0.11828658536723215
922,0.1046554449845266
923,0.0898176538821599
924,0.11628009759910983
925,0.11311183408422613
926,0.09897135710734793
927,0.09710978046078118
928,0.10056277963494605
929,0.1642018211778674
930,0.1204933715030584
931,0.09299620359989973
932,0.08851560145688804
933,0.11758034146124215
934,0.08154528608190847
935,0.08398763756665968
936,0.1052502361870425
937,0.10187771807258712
938,0.11091273434174294
939,0.08504180380661848
940,0.08205428357049248
941,0.12116853073008756
942,0.09908337498680315
943,0.11184199668987731
944,0.10671494625967666
945,0.08204490164920612
946,0.11339668277870353
947,0.10145745321303674
948,0.10008724056444353
949,0.08135832586735862
950,0.10541006795449927
951,0.08399023737617277
952,0.09280901731495743
953,0.08214493779786187
954,0.06727334917182502
955,0.07252462528267277
956,0.10822667897393883
957,0.15979887421465971
958,0.12245351484073001
959,0.13709089454019657
960,0.10040837355690792
961,0.08778686354685004
962,0.09688337096275017
963,0.07401476827445669
964,0.12100010828771797
965,0.1002243522574598
966,0.104286158998472
967,0.10917594855180436
968,0.10159513008203418
969,0.09939636944513962
970,0.09890387509520389
971,0.08724395549939967
972,0.1274005002033503
973,0.11483494261542194
974,0.1255208379253882
975,0.1360602396210518
976,0.13671855660384397
977,0.12141675602098927
978,0.1278778478369924
979,0.098248270957121
980,0.1049940984324053
981,0.10009130983150748
982,0.04038001528687994
983,0.09340098263756778
984,0.1346792886288175
985,0.11981674281847836
986,0.11637131700246033
987,0.10373432117052016
988,0.08443503087330315
989,0.12272152129097046
990,0.10968302444205262
991,0.08787412671833279
992,0.0831693757812145
993,0.07744278667025667
994,0.07452014863676162
995,0.13212062392715468
996,0.1485592194784059
997,0.12017789027040506
998,0.09835723688627822
999,0.08741644720883321
1000,0.10816925709425847
1001,0.09064563669448011
1002,0.07217071208330422
1003,0.06498461251873841
1004,0.08714177168201571
1005,0.09519609458875648
1006,0.08049631946097584
1007,0.08506169800115342
1008,0.10363157217715509
1009,0.08277284831287057
1010,0.071186853735395
1011,0.06303385110235314
1012,0.07607709542951227
1013,0.0703380724469701
1014,0.08644004918387459
1015,0.10567343996169463
1016,0.09715736827839032
1017,0.08337769964785015
1018,0.08951664115462288
1019,0.08216980554103054
1020,0.10009345750023567
1021,0.08726780592580234
1022,0.10621702622032232
1023,0.19066211722608917
1024,0.08810121442754117
1025,0.10807442056462889
1026,0.09108432629101454
1027,0.08344212970969622
1028,0.07058087204845322
1029,0.09167527429685891
1030,0.11856555623150604
1031,0.1054326749937435
1032,0.09283964985313338
1033,0.06062326250774008
1034,0.06225356914283828
1035,0.07471264757592631
1036,0.06483438874296045
1037,0.058553588064930134
1038,0.10334807990503235
1039,0.09243091458359755
1040,0.08493916784844964
1041,0.08414588684136935
1042,0.07159389347698751
1043,0.05588471404695165
1044,0.09307917143392606
1045,0.08957315875273347
1046,0.0795817516883502
1047,0.06387076369517482
1048,0.059566609493464415
1049,0.11861133548597562
1050,0.10202443775728225
1051,0.08875421875611096
1052,0.08220733322617597
1053,0.06320193443913405
1054,0.0632880672586546
1055,0.0655489972534708
1056,0.0871757952760783
1057,0.10955812055022822
1058,0.07637799512185307
1059,0.08908597705702015
1060,0.05410949629029789
1061,0.06154189954742968
1062,0.04948251356817977
1063,0.052055985880547564
1064,0.05067006133967958
1065,0.09470586094274518
1066,0.05923292959421947
1067,0.05454287323260994
1068,0.05895949745456042
1069,0.09862185228063204
1070,0.060528425978110506
1071,0.10598202604737848
1072,0.12642862358624052
1073,0.08480069973307869
1074,0.08345490268686923
1075,0.06231698188791837
1076,0.0736019637378569
1077,0.03968077956305567
1078,0.08007808923495745
1079,0.07640975801199122
1080,0.05995149433659756
1081,0.07539108482364588
1082,0.0639816512226678
1083,0.08782359998562192
1084,0.10754541584631373
1085,0.17156052548706302
1086,0.10967319037998137
1087,0.09089600965411004
1088,0.2424242115964616
1089,0.11035626207074602
1090,0.07169585122397902
1091,0.06753423440470353
1092,0.052097582832756964
1093,0.06215635887408806
1094,0.05159389799839535
1095,0.05715929891954177
1096,0.04131266869090096
1097,0.04885991570739348
1098,0.04252056279772058
1099,0.06443639181706565
1100,0.05681284604312384
1101,0.034374455311648205
1102,0.05430662967250764
1103,0.03653930538967641
1104,0.09705733212973457
1105,0.06659095569223772
1106,0.04812326533361999
1107,0.04078072505748405
1108,0.034289000703305
1109,0.028689237082507327
1110,0.05468981898769748
1111,0.042854807872946626
1112,0.04427260833914899
1113,0.03465037422562413
1114,0.032273809225073655
1115,0.045762525260540476
1116,0.03034215075684976
1117,0.02426628288956846
1118,0.039969358419008366
1119,0.06893745333059337
1120,0.10125952858445346
1121,0.059497658023769495
1122,0.09086255123602857
1123,0.04473989584032739
1124,0.029944492936543624
1125,0.0380111366796725
1126,0.03683850955407389
1127,0.03874450903275557
1128,0.07498223651891384
1129,0.04899476669648535
1130,0.07464426128221249
1131,0.12014465792271602
1132,0.1985419137898644
1133,0.15503873603139307
1134,0.1414063522615291
1135,0.14447910103560585
1136,0.14786032286017026
1137,0.1120377736497324
1138,0.217372899269137
1139,0.1430505622257625
1140,0.13282890246667667
1141,0.10956580694357125
1142,0.0974171231593066
1143,0.0920866093759078
1144,0.06556278754740978
1145,0.0811859471931213
1146,0.09328387817428264
1147,0.15660020423199256
1148,0.08052028292257474
1149,0.07370154774572778
1150,0.11280912582874579
1151,0.08043415010305419
1152,0.04306098407085408
1153,0.0615590808972553
1154,0.06044930134075567
1155,0.0801498665845579
1156,0.05016739382208396
1157,0.04720123723804376
1158,0.04027681415272999
1159,0.0330588386628298
1160,0.03915889606210245
1161,0.05295201588099292
1162,0.04617284302282339
1163,0.06832604595423296
1164,0.0671014226383726
1165,0.05316429597949632
1166,0.0504130193034726
1167,0.04605528641875335
1168,0.056644988776735364
1169,0.0589177874671548
1170,0.03379684545895793
1171,0.0377759104363362
1172,0.03923971622740059
1173,0.0371964920205064
1174,0.038396699733982964
1175,0.053479664176953434
1176,0.05793053806335895
1177,0.10167877612723784
1178,0.09356510974248096
1179,0.04300051024087574
1180,0.055940327363492484
1181,0.06120494162749432
1182,0.04817356599593842
1183,0.034038627743675054
1184,0.02816972732067475
1185,0.042229723237843464
1186,0.05494460031998004
1187,0.082846660296003
1188,0.07966415434639545
1189,0.06502394876702339
1190,0.06679159316553032
1191,0.04027726629351487
1192,0.0426599351946613
1193,0.047007155806131976
1194,0.057991464034122156
1195,0.06555566633004785
1196,0.07300050345876397
1197,0.05801802730523414
1198,0.06462380417240038
1199,0.043757619985165266
1200,0.030408050276246712
1201,0.04169608407648323
1202,0.06068328419693354
1203,0.12798647466056096
1204,0.06430583616543017
1205,0.03796513135481047
1206,0.022868150547508584
1207,0.02417822847171215
1208,0.022844526191498356
1209,0.02026404569696485
1210,0.015674477624795943
1211,0.05825506211170997
1212,0.19791343809887457
1213,0.1494439459592291
1214,0.08845207567661173
1215,0.0577835923082714
1216,0.027797389384322156
1217,0.04201913866728339
1218,0.031811495272528995
1219,0.04453654552232547
1220,0.045079227499383395
1221,0.15353220293615705
1222,0.09936630208294477
1223,0.19824225748468205
1224,0.2047291213254236
1225,0.14279080734484617
1226,0.10851808370979706
1227,0.10322860170262656
1228,0.09612343533855512
1229,0.10980883261544681
1230,0.06720021539986992
1231,0.041753958096948485
1232,0.03233925660368572
1233,0.06752598283537939
1234,0.07515608465070203
1235,0.037181910480193855
1236,0.032208927022442685
1237,0.008778087268145031
1238,0.05491781097847562
1239,0.03262806153003085
1240,0.024199818194190398
1241,0.05878033666854983
1242,0.058839341040977294
1243,0.07568542847460585
1244,0.07704682437789384
1245,0.08464731097180654
1246,0.06595648913584819
1247,0.06736716838468862
1248,0.09572046486402656
1249,0.11509379321476847
1250,0.13557328399573088
1251,0.1007870414642489
